14.04.2023;Neuvedené;1;X;;;0;0;Bratislavský;;Pezinok
14.04.2023;Neuvedené;1;X;;;0;0;Trnavský;;Piešťany
14.04.2023;Neuvedené;1;X;;;0;0;Trenčiansky;;Považská Bystrica
14.04.2023;Neuvedené;1;X;;;0;0;Trenčiansky;;Púchov
14.04.2023;Neuvedené;1;X;;;0;0;Košický;;Rožňava
14.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Snina
14.04.2023;Neuvedené;1;X;;;0;0;Nitriansky;;Šaľa
14.04.2023;Neuvedené;1;X;;;0;0;Trenčiansky;;Trenčín
14.04.2023;Neuvedené;1;X;;;0;0;Žilinský;;Tvrdošín
14.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Vranov nad Topľou
13.04.2023;Neuvedené;0;X;;;0;4;Neuvedené;;Neuvedené
13.04.2023;Neuvedené;3;X;;;0;0;Bratislavský;;Bratislava I
13.04.2023;Neuvedené;2;X;;;0;0;Košický;;Michalovce
13.04.2023;Neuvedené;2;X;;;0;0;Prešovský;;Prešov
13.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Humenné
13.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Poprad
13.04.2023;Neuvedené;1;X;;;0;0;Trenčiansky;;Prievidza
13.04.2023;Neuvedené;1;X;;;0;0;Trenčiansky;;Trenčín
13.04.2023;Neuvedené;1;X;;;0;0;Banskobystrický;;Zvolen
13.04.2023;Neuvedené;1;X;;;0;0;Banskobystrický;;Žiar nad Hronom
12.04.2023;Neuvedené;0;X;;;0;2;Neuvedené;;Neuvedené
12.04.2023;Neuvedené;13;X;;;0;0;Košický;;Košice I
12.04.2023;Neuvedené;8;X;;;0;0;Bratislavský;;Bratislava I
12.04.2023;Neuvedené;5;X;;;0;0;Košický;;Michalovce
12.04.2023;Neuvedené;5;X;;;0;0;Nitriansky;;Nové Zámky
12.04.2023;Neuvedené;4;X;;;0;0;Trenčiansky;;Prievidza
12.04.2023;Neuvedené;3;X;;;0;0;Nitriansky;;Nitra
12.04.2023;Neuvedené;3;X;;;0;0;Prešovský;;Prešov
